,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
210,8.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.3,0,0,0,0,0,0,21.44954128,14.09207979,62.62691131,26.97341226,11.46788991,4.804309402,3.22324159,1.24942719,1.981651376,0.835965919,111.2538226,67.78744751,140,111.675841,46.65361127,47.8737682,34.4639157,19.62006485,13.87779646,0,0,0,0,1111.265199,1462.164197,561.9714985,687.9510069,399.97342,102.656388,188.2568777,2.466666667,0.994169215,213,109.7859327,7.217125382,3.795901954,1.816513761,0.299638078,2.44648318,3.69591037,2.097859327,1.97596536,0.856269113,1.607795827,1.259938838,0.819758905,0.183486239,0.299638078,1.076452599,1.013906424,0,0,0,0,1003182.569,402733.5676,17.25688073,185.6513761,3.48993578,75.02140673,112.5474006,5.791957187,99.69562691,5.050366972,0.973324159,237.4745046,112.8470948,-0.024464832,0.998967176,57.36342508,10.64309364,42.80125794,6.005707152,90.09902775,21.23109929,1.726441624,112.2945101,5.729176064,0.724156636,100.8653406,28.39429533,2.426683257,0.790472986,82.12154873,17.06730779,79.9118378,60.22323479,1.438075257,1.49780909,1.478462481,1.332170327,1.216347065,1.724614733,1.217777782,1.313275392,0.74378806,1.229058951,1.223147545,0.672303825,1.315985474,15.25382647,182.0313277,2.212816135,0,110.3095607,5.60324523,33.16029045,23.76593875,1.377117979,0.75397941,225.4896701,107.9756711,0.337390053,21.02889827,16.35,107
211,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.7,0,0,0,0,0,0,23.61578947,17.19889197,66.44736842,25.59279778,12.14210526,4.631024931,3.263157895,1.329639889,1.947368421,0.740048912,110.0526316,67.96422104,140,110.1789474,46.50415512,53.86603579,42.762361,19.61621053,13.76323546,0,0,0,0,1108.184211,1433.945885,529.3143684,660.9040693,399.97342,89.17714737,180.180581,2.533315789,0.954404432,213,93.83684211,8.352631579,5.151246537,1.842105263,0.265927978,2.631578947,3.878116343,2.405263158,1.785096953,1.473684211,2.637119114,1.542105263,0.820498615,0.157894737,0.265927978,1.384210526,1.019944598,0,0,0,0,1003362.105,406493.7497,17.37894737,183.1842105,3.501310526,72.93157895,113.6578947,5.895263158,99.41263158,5.166368421,0.976394737,242.2615789,114.3947368,-0.015789474,1.061593334,52.85263158,10.54941282,41.65571527,5.304204931,93.3159959,21.27992434,1.298832504,116.3238336,5.526623737,0.721661721,67.32251476,28.98561588,2.420153151,0.74880524,83.48437836,15.63240937,82.0957874,60.97669851,1.484922878,1.510689008,1.507121016,1.338562722,1.245266206,1.642214422,1.395445946,1.457014183,0.699079771,1.304875625,1.225041284,0.813900565,1.425036662,15.57972929,179.8561758,2.238187959,0,111.6838949,5.752004339,34.34042642,23.19816433,1.369741403,0.72880156,236.8065732,109.9742491,0.607420744,19.72958947,19,107
212,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13793103,10.48751486,60.31034483,29.13674197,11.10344828,5.065398335,3.103448276,1.141498216,1.931034483,0.856490889,111.3793103,70.22708214,140,112.6206897,48.22829964,39.03651724,23.83150059,19.68948276,14.51614744,0,0,0,0,1179.344828,1535.121289,607.8834483,719.1565799,399.97342,115.1861621,197.9080227,2.44137931,1.033055886,213,114.8275862,5.931034483,2.168846611,1.793103448,0.328180737,2.068965517,3.281807372,2.068965517,1.997621879,0,0,1.24137931,0.784780024,0.206896552,0.328180737,1.034482759,0.998810939,0,0,0,0,990989.6552,420992.3751,17.48275862,185.3793103,3.012241379,74.75862069,112.0344828,5.887931034,105.8327586,5.343448276,0.999,245.8632759,112.5172414,-0.068965517,1.0212725,61.74137931,13.3805591,49.51705728,3.70624081,101.3567592,27.24139386,1.438538117,133.8373209,6.185243729,0.647686138,81.08535713,34.92932676,2.350230422,0.852419038,102.5988583,21.1990958,78.85471679,60,1.26610974,1.311270521,1.056974625,1.169462867,1.111967098,1.335172003,1.012917195,1.1102211,0.7381059,1.145447448,1.077325551,0.621055694,1.156876502,15.24739633,181.6876317,2.043247798,0,109.5464536,5.728644766,30.54183591,24.47451728,1.433132797,0.815233702,239.0647638,107.2285891,0.501403441,21.90130113,14.5,107
213,10,0,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,19.38888889,13.52006173,65.06944444,24.83371914,11.58333333,4.946759259,3.083333333,1.238425926,1.958333333,0.811222352,107.2916667,71.02100482,155,107.9305556,46.58950617,43.04892639,32.59451092,18.60143519,13.66126672,0.049616225,0.090963079,0,0,1140.236111,1559.978266,569.2895833,760.7389162,399.97342,76.9731,160.3434974,2.536111111,1.004320988,217,105.875,6.222222222,2.268518519,1.875,0.21875,1.916666667,3.034722222,2.236111111,1.959876543,0.194444444,0.383487654,1.472222222,0.772376543,0.125,0.21875,1.180555556,1.016589506,0.166666667,0.305555556,0,0,1015133.333,422642.1355,16.75138889,181.7222222,3.114055556,66.68055556,114.2638889,5.697361111,103.8388889,5.008611111,1.080263889,255.3369444,115.8194444,-0.222222222,1.077220403,60.76822917,11.29323975,40.48428179,4.765935292,86.29879317,36.07394608,1.960999508,139.3754044,6.468494389,1.119243995,103.8028148,42.76330151,2.382327645,0.757614891,99.24632352,20.64718517,78.32448347,66.60003413,1.442596312,1.580237478,1.657373907,1.360330898,1.188159796,1.693428379,1.6235032,1.640815055,0.908268164,1.406285773,1.227784671,0.830653136,1.504157786,14.58443489,177.9062076,2.05379328,0,111.6423699,5.498307234,29.51457243,21.27487867,1.210179679,0.84401878,246.5161334,110.5971301,0.539233614,19.43940522,18,107
214,10,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,19.36111111,15.18364198,69.41666667,19.90277778,11.75,4.791666667,3,1.277777778,1.972222222,0.799140534,102.5,67.81718526,155,102.4722222,41.60339506,43.64050128,36.68163804,16.66805556,12.16842593,0.049616225,0.090963079,0,0,1235.083333,1648.610594,613.4188889,818.9303886,399.97342,76.70921111,160.6043228,2.583888889,0.951234568,217,103.6666667,6.583333333,2.685185185,1.888888889,0.197530864,2.055555556,3.197530864,2.25,1.944444444,0.388888889,0.75617284,1.527777778,0.796296296,0.111111111,0.197530864,1.25,1.041666667,0.166666667,0.305555556,0,0,1037794.444,399474.5298,15.175,177.0277778,3.290833333,60.94444444,109.8888889,5.488611111,117.5944444,5.279166667,1.120833333,268.6911111,111.4444444,-0.194444444,0.872508333,51.41722222,13.1161756,47.45427597,4.943471208,90.50109417,44.09160871,1.990739308,161.590388,7.158065826,0.787867113,98.30230699,49.19771984,2.501414209,1.458419112,102.4428695,20.36731244,75.48946716,69.13305329,1.341019743,1.548031865,1.698336236,1.29486966,1.123648261,1.660320314,1.625441301,1.641735218,0.880658819,1.457093769,1.150036129,0.53740623,1.388899251,12.88133706,173.4666561,2.168886193,0,104.1990598,5.183390852,27.69922745,22.6762363,1.245961629,0.867264401,261.0116755,101.051539,0.536699667,17.33344375,18,107
215,7.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,27.80463,22.10253178,66.66010973,24.1269301,12.11936304,4.361945029,3.471965743,1.565133119,1.933092466,0.707625237,116.2023284,78.22876724,155,112.7014586,49.65740531,65.41695654,56.43687593,20.9593423,15.2513433,0,0,0,0,1114.126134,1437.634822,496.4526161,632.1073146,399.97342,75.4858293,168.5009589,2.485898568,1.014490831,217,108.1461261,8.676301352,5.525865729,1.866184932,0.231817191,2.676301352,3.920084918,2.260404122,1.849702777,1.873410946,3.245440667,1.866184932,0.980988179,0.133815068,0.231817191,1.732369865,1.159085953,0,0,0,0,983918.7341,440114.2168,17.91409073,184.583969,3.967613676,73.19684196,123.7432089,5.622319015,93.58329051,4.075212097,0.947729024,237.8946631,124.6293323,0.007226014,1.013501798,62.88731433,13.4262074,51.07604315,5.026530535,97.61569131,35.57350706,1.623893762,125.8383851,5.78494546,0.703126568,71.06309819,38.01167874,2.494949743,0.772582272,119.4423868,13.0026068,85.43568482,64.58457444,1.388421985,1.442132475,1.363727638,1.315531486,1.132782632,1.382695557,1.34376362,1.374629652,0.604973369,1.255847856,1.225924216,0.734932736,1.224965778,15.85700955,180.5146464,2.447490186,0,120.595427,5.420970206,38.36321087,22.16676232,1.16739634,0.65148249,232.7983698,120.0387343,0.66532907,20.36744537,14.946,107
216,7.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,27.78874181,22.09754635,66.67642733,24.11848331,12.12247627,4.360526987,3.470784864,1.564982745,1.933146143,0.707509598,116.1572403,78.2401212,155,112.6639925,49.65263436,65.37731149,56.41280306,20.9498322,15.24546584,0,0,0,0,1113.304693,1437.835714,496.0983019,632.1883036,399.97342,75.42529239,168.4930657,2.486663993,1.014393361,217,108.0689932,8.674154299,5.522580934,1.866292285,0.231659924,2.674154299,3.918088355,2.261799706,1.849525062,1.871908009,3.243238933,1.866292285,0.980272954,0.133707715,0.231659924,1.73258457,1.158299619,0,0,0,0,984183.4604,440190.4066,17.91095066,184.5578286,3.965352454,73.13812007,123.7410082,5.623287873,93.51094932,4.072119267,0.948190533,237.903756,124.6376521,0.005615724,1.013860893,62.84111512,13.4272386,51.09141325,5.02733758,97.65601209,35.57360434,1.624432727,125.8812454,5.786820609,0.703431515,71.065138,38.0138766,2.496073794,0.772794437,119.4636853,13.01968665,85.45445213,64.6190833,1.388101829,1.441725102,1.363845421,1.315012398,1.13210459,1.382824478,1.343839666,1.374723941,0.6043965,1.255283964,1.2253382,0.734390363,1.225092962,15.85542514,180.4897495,2.446005902,0,120.595751,5.421975124,38.33630381,22.13349925,1.165834392,0.651926469,232.8111072,120.0500463,0.665749095,20.34546022,14.958,107
217,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0.5,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.75,10.47222222,62.86574074,26.39459019,11.46296296,4.873113855,3.050925926,1.128772291,2,0.850059624,107.6388889,68.6101777,140,109.6018519,46.83161866,38.23028657,23.87761891,18.29768519,13.12996056,0,0,0,0,1194.255556,1627.020283,612.8076389,780.8600363,399.97342,109.7364967,200.3831754,2.506203704,1.002966392,217,110.7037037,6.092592593,2.044753086,1.791666667,0.329861111,2.152777778,3.308899177,2.148148148,1.989026063,0,0,1.444444444,0.853909465,0.208333333,0.329861111,1.074074074,0.994513032,0.162037037,0.316572359,0,0,1007482.87,418963.8774,16.58726852,182.9768519,3.107703704,69.81018519,110.8564815,5.84412037,110.2933333,5.363287037,1.0165,255.5021481,111.8935185,-0.078703704,1.06273063,56.31990741,12.59592408,45.74810989,3.530170092,94.15676516,28.72990935,1.87512047,208.8573,8.08804913,0.628867882,148.9595251,38.44808075,3.257592594,0.803902536,92.74160319,22.4745996,80.4630996,62.76330278,1.290971956,1.361263737,1.156748369,1.181465784,1.106849935,1.412914585,1.190648522,1.264770369,0.730548025,1.232091222,1.074995787,0.662496955,1.29636345,14.53046192,179.5148631,2.088613139,0,108.2620468,5.660621166,29.87490923,23.32362027,1.351670363,0.830983237,247.1574511,106.2497552,0.58181689,20.09265134,21.6,107
218,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,23.395,16.4135,59.87,29.3159,10.985,5.05145,3.4,1.4,2,0.847548937,117.075,72.18429923,155,117.825,51.825,52.75606145,40.56007989,20.98697629,14.79676681,0,0,0,0,1226.9032,1484.689119,599.1898,674.2711819,429.97342,115.39279,197.7310152,2.4105,1.0295,217,116.93,6.195,2.51615,1.8,0.32,2.185,3.36045,2,2,0.21,0.4137,1.515,1.00895,0.2,0.32,1,1,0.315,0.60795,0,0,977300,415009.9324,18.1345,190,3.52144,79.1,114.367,5.7001,109.7625,5.083925,0.949815,247.4302,114.367,-0.065,1.0188514,72.15365,11.57732145,47.58150901,5.703724986,87.17536923,26.73508314,1.819437004,163.8583752,5.426007189,0.712252178,120.6452899,33.86829398,2.285081144,0.75439607,111.8676029,15.16323538,80.17350747,59.91122963,1.523363389,1.641683274,1.749188913,1.434382304,1.291349853,1.846444271,1.653348331,1.611124168,0.761452671,1.487565297,1.31807109,0.904543046,1.499022607,16.02547932,185.6315178,2.264926429,0,112.1127865,5.538919669,35.43120844,26.06714169,1.449800731,0.708504256,239.0063667,109.7669184,0.49093473,24.09403623,20,106.7
219,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,27.79666667,22.10402222,66.75,24.06666667,12.13666667,4.351111111,3.47,1.568,1.94,0.707786847,116,78.2545328,155,112.58,49.68533333,65.40181283,56.3984734,20.89865,15.20086667,0,0,0,0,1116.613333,1448.273485,497.1426667,637.5106047,399.97342,74.604176,168.2265831,2.490066667,1.013262222,217,107.6966667,8.67,5.509333333,1.866666667,0.231111111,2.67,3.909333333,2.266666667,1.848888889,1.866666667,3.235555556,1.896666667,0.985133333,0.133333333,0.231111111,1.733333333,1.155555556,0.03,0.0598,0,0,985140.6667,440268.5296,17.86633333,184.47,3.9672,72.89333333,123.68,5.620233333,93.97,4.069,0.94857,238.7584667,124.6133333,0.003333333,1.0160547,62.684,12.05393325,50.44122401,4.501617008,96.14410185,33.01519165,1.697934019,165.9257509,6.152342091,0.696035799,104.7740096,37.35331418,2.605125717,0.761530546,115.7750701,13.0468635,85.63065105,64.81344191,1.401600693,1.456944602,1.380850747,1.324101563,1.137406881,1.402229411,1.391222041,1.411375343,0.603931819,1.277804011,1.23252734,0.73925674,1.259712006,15.82813936,180.4055485,2.449469119,0,120.5393697,5.4178102,38.34431674,22.08190659,1.161267031,0.651666058,233.5323576,120.0240215,0.672857948,20.26947708,15,106.5
220,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,27.73333333,22.08,66.73333333,24.08888889,12.13333333,4.355555556,3.466666667,1.564444444,1.933333333,0.707106781,116,78.27964424,155,112.5333333,49.63555556,65.23905333,56.32858489,20.91666667,15.22488889,0,0,0,0,1110.44,1438.535024,494.8626667,632.4702362,399.97342,75.214176,168.4655776,2.489333333,1.014044444,217,107.8,8.666666667,5.511111111,1.866666667,0.231111111,2.666666667,3.911111111,2.266666667,1.848888889,1.866666667,3.235555556,1.866666667,0.977777778,0.133333333,0.231111111,1.733333333,1.155555556,0,0,0,0,985106.6667,440455.6059,17.9,184.4666667,3.957466667,72.93333333,123.7333333,5.626666667,93.25866667,4.061333333,0.9498,237.9354667,124.6666667,0,1.0151132,62.68,13.43084137,51.14510947,5.030160999,97.79684158,35.5739449,1.626316561,126.0310082,5.793371404,0.704496913,71.07226256,38.02155821,2.5,0.773535518,119.5381069,13.07941335,85.51975855,64.73933649,1.386980104,1.440299135,1.3642549,1.313197537,1.129737739,1.38327328,1.344105451,1.37505339,0.602386906,1.253313388,1.223290788,0.732498709,1.225537206,15.84990093,180.4029509,2.44083665,0,120.596881,5.425481133,38.2426157,22.0178877,1.160403588,0.653477167,232.855533,120.0895042,0.667215966,20.26897475,15,106.35
221,9,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.00588235,16.7017301,63.67647059,26.25951557,11.64117647,4.775086505,3.288235294,1.367404844,1.941176471,0.787282037,113.2352941,74.67406504,155,112.7058824,49.4532872,52.47747511,41.7424058,20.23131373,15.01420761,0,0,0,0,1170.452941,1515.958185,547.0057059,680.0959405,399.97342,98.60230706,187.9125211,2.473705882,1.023134948,217,110.9058824,7.170588235,3.684429066,1.817647059,0.298200692,2.352941176,3.598615917,2.176470588,1.930795848,0.823529412,1.55017301,1.535294118,0.899653979,0.182352941,0.298200692,1.352941176,1.114186851,0,0,0,0,989823.5294,431722.1542,17.74588235,185.2705882,3.477241176,72.95882353,117.8411765,5.695588235,99.56,4.610823529,0.984523529,243.7782941,118.6647059,-0.064705882,1.036629359,64.88176471,12.3497048,49.01806009,4.807919778,95.19042049,32.660927,1.628014255,109.5073701,4.983134649,0.659911266,89.10085385,34.2497174,2.326388412,0.736676983,114.6961388,16.14049517,81.89688652,63.48567002,1.417339474,1.459889106,1.398099665,1.334517491,1.153453591,1.549864094,1.262804533,1.272489376,0.700728566,1.245329079,1.233114872,0.729689992,1.303988313,15.48362534,181.1917102,2.230250169,0,114.7502514,5.513324543,33.90151771,22.89119344,1.259083677,0.735463181,237.8957345,113.3479432,0.628307194,21.06924269,17,106.01
222,4.6,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.76363636,15.08099174,62.12727273,29.34214876,11.4,5.272727273,3.272727273,1.388429752,1.909090909,0.779461837,111.4545455,74.39252936,165,113.9454545,54.59504132,49.27445495,37.20876003,22.05122727,17.96296694,0,0,0.250727273,0.437633058,1179.723818,1471.270405,559.7783636,658.273638,399.97342,94.19645891,180.4303515,2.543272727,1.115702479,217,109.9272727,5.945454545,2.152066116,1.818181818,0.297520661,1.818181818,2.975206612,2.309090909,2.099173554,0,0,1.145454545,0.714710744,0.181818182,0.297520661,0.963636364,0.876033058,0,0,0,0,1043994.545,481495.2995,19.13090909,187.6363636,3.027872727,73.27272727,116.0818182,5.632545455,97.422,4.751454545,0.982527273,224.3929455,117.3545455,-0.054545455,1.296961607,75.21963636,13.0953015,53.22108108,3.347133847,98.03212494,28.09813088,1.216565736,127.6358918,5.808975454,0.628182561,98.30003179,33.61005113,2.082195281,1.360650895,119.2365523,13.57805709,64.82170284,50.7085445,1.436677793,1.507293625,1.239020292,1.428523139,1.36569602,1.296172073,1.053961944,1.147739801,1.069250301,1.319874112,1.373494911,1.114444651,0.975630951,16.38427878,182.5468771,2.09056989,0,113.1739418,5.492992469,33.76847083,23.34878278,1.3765012,0.74726131,207.8833723,112.1953357,0.714746365,20.99827145,11,106
223,6.6,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.29333333,13.00444444,61.89333333,28.74311111,11.36,5.136,3.2,1.28,1.933333333,0.800049235,110.7333333,71.42316045,165,112.8933333,51.69955556,45.1761203,31.9215198,20.6409,16.02085333,0,0,0.183866667,0.333411556,1207.624133,1496.780003,582.6621333,675.898139,399.97342,109.0809472,187.8334578,2.517066667,1.085262222,217,112.2133333,6.026666667,2.171022222,1.8,0.32,2,3.2,2.226666667,2.078222222,0,0,1.173333333,0.727466667,0.2,0.32,0.973333333,0.908444444,0,0,0,0,1029802.667,461929.241,18.36266667,186.3333333,3.074306667,73.2,113.9933333,5.653866667,102.4441333,4.9944,0.992786667,232.1320267,114.9266667,-0.04,1.229890312,69.68773333,13.28988747,53.58145409,3.343623757,98.05508656,28.10393013,1.223887123,126.5444053,5.743410938,0.631279146,100.60436,33.2614525,2.076535576,1.360026491,120.6899469,15.58254091,67.49889201,53.15300443,1.465549952,1.502032982,1.193227969,1.417039325,1.33605508,1.392094202,1.035341806,1.129894929,1.040671601,1.290273606,1.354260718,1.091991274,1.11154494,15.79522252,181.8213651,2.084872133,0,111.1257606,5.50459608,32.24930441,24.30911255,1.421118201,0.779108744,217.6804457,109.5060396,0.651304169,21.10671516,15,106
224,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.33333333,12.59259259,64.33333333,25.18518519,11.77777778,4.691358025,3.111111111,1.234567901,2,0.848528137,107.2222222,73,155,109.4444444,48.27160494,42.72155556,30.27874074,18.78055556,14.17753086,0,0,0,0,1194.555556,1662.634072,567.1711111,740.9661517,399.97342,113.1258778,210.0629158,2.543333333,0.996296296,217,107.1111111,6.222222222,2.12345679,1.777777778,0.345679012,2.222222222,3.456790123,2.222222222,1.975308642,0,0,1.333333333,0.740740741,0.222222222,0.345679012,1.111111111,0.987654321,0,0,0,0,1017022.222,431618.8309,17.01111111,183.4444444,3.190555556,67.55555556,112.8888889,5.774444444,102.4277778,4.886666667,1.025555556,253.0938889,114.4444444,-0.222222222,1.104970833,61.36666667,15.88428579,59.32275533,3.662495355,108.7114957,32.53228849,1.461279388,135.2315112,6.166104779,0.705070895,78.03145313,37.48881863,2.447809132,0.862810926,138.5855666,20.80537436,82.50270856,65.71098711,1.245685845,1.268833808,1.030281873,1.117548246,1.0154939,1.295963231,0.934274299,1.034461573,0.633838399,1.089402779,1.020911821,0.648846474,1.153772354,14.67758963,179.4493431,2.121949777,0,109.8952717,5.601094125,30.5672131,21.37913547,1.223577892,0.811300436,247.5084563,108.5052894,0.691306106,19.43439984,18,106
225,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,27.72933333,22.07981156,66.72133333,24.10488889,12.12933333,4.360888889,3.466666667,1.564444444,1.933333333,0.706917658,116.0066667,78.26149,155,112.5333333,49.63555556,65.22878533,56.33406116,20.91621333,15.22519111,0.002814217,0.00562093,0,0,1110.352,1437.959047,495.4669733,633.8808511,399.97342,74.78750933,167.7841858,2.48924,1.014144,217,107.8053333,8.662666667,5.507011556,1.868,0.229152,2.661333333,3.903288889,2.266666667,1.848888889,1.866666667,3.235555556,1.870666667,0.978122667,0.132,0.229152,1.733333333,1.155555556,0.005333333,0.010652444,0,0,985129.3333,440319.7243,17.9,184.4773333,3.956018667,72.932,123.7613333,5.62568,93.30586667,4.062386667,0.949877333,238.0396,124.6946667,0,1.013667867,62.70066667,12.94750941,46.56575941,4.82869715,89.66559624,34.8438051,1.90610753,157.7117456,6.768220415,0.669698018,101.6962459,39.91293033,2.408318916,0.791496769,106.9100427,13.08147227,85.51279604,64.75069088,1.389941824,1.448527226,1.379518916,1.318776922,1.133469132,1.389709158,1.370523268,1.400016852,0.605970943,1.266044951,1.228054559,0.73247333,1.232901655,15.84990093,180.4125739,2.440416198,0,120.6385518,5.423821944,38.23602916,22.02111564,1.1604948,0.653599445,232.9201869,120.1397374,0.665349003,20.27675093,15,106
